ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2017-07-04|18:36:41|Mkn501-20170704@183641-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.6590|1012.2974|R_30508|2457939.275474537|180.0|20.1005|2.9459|2862m|2.0190
2|2017-07-04|18:39:52|Mkn501-20170704@183952-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1015.3289|1012.8628|R_30508|2457939.277685185|180.0|19.9269|2.9273|2862m|2.0579
3|2017-07-05|14:41:19|Mkn501-20170705@144119-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.9637|1040.8600|R_30508|2457940.112025463|180.0|21.1501|3.0892|2862m|1.0590
4|2017-07-05|14:44:30|Mkn501-20170705@144430-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.2241|1039.6478|R_30508|2457940.1142361113|180.0|21.1197|3.2002|2862m|1.0614
5|2017-07-09|16:23:21|Mkn501-20170709@162321-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.9927|1014.1758|R_30508|2457944.1828819443|180.0|21.0940|2.3580|2862m|1.2789
6|2017-07-09|16:26:32|Mkn501-20170709@162632-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.4016|1014.4241|R_30508|2457944.1850925926|180.0|21.0899|2.3921|2862m|1.2899
7|2017-07-09|19:16:57|Mkn501-20170709@191657-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.9067|1024.8512|R_30508|2457944.3034375|180.0|20.8154|2.8499|2862m|3.1615
8|2017-07-09|19:20:08|Mkn501-20170709@192008-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.1998|1023.6837|R_30508|2457944.305648148|180.0|20.8025|3.0387|2862m|3.2630
9|2017-07-12|14:50:36|Mkn501-20170712@145036-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.8081|1035.3553|R_30508|2457947.1184722222|180.0|21.1767|2.1623|2862m|1.0970
10|2017-07-12|14:53:47|Mkn501-20170712@145347-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.8785|1034.4716|R_30508|2457947.1206828705|180.0|21.1715|2.3030|2862m|1.1014
11|2017-07-13|18:09:33|Mkn501-20170713@180933-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1008.0497|1009.8364|R_30508|2457948.2566319443|180.0|21.0212|2.6204|2862m|2.1221
12|2017-07-13|18:12:45|Mkn501-20170713@181245-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1008.9733|1010.5881|R_30508|2457948.2588541666|180.0|21.0106|2.7049|2862m|2.1655
13|2017-07-19|15:34:56|Mkn501-20170719@153456-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.9169|1018.1960|R_30508|2457954.1492592595|180.0|21.2032|2.4394|2862m|1.2498
14|2017-07-19|15:38:07|Mkn501-20170719@153807-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.0147|1018.7053|R_30508|2457954.1514699073|180.0|21.2059|2.4239|2862m|1.2598
15|2017-07-20|14:16:58|Mkn501-20170720@141658-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1013.9985|1037.7251|R_30508|2457955.095115741|180.0|21.2209|2.6772|2862m|1.0941
16|2017-07-20|14:20:10|Mkn501-20170720@142010-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.0441|1036.0969|R_30508|2457955.097337963|180.0|21.1984|2.9857|2862m|1.0984
17|2017-07-21|15:23:52|Mkn501-20170721@152352-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.2655|1017.5557|R_30508|2457956.141574074|180.0|20.9900|4.9982|2862m|1.2402
18|2017-07-21|15:27:03|Mkn501-20170721@152703-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.3078|1018.0849|R_30508|2457956.1437847223|180.0|20.9150|5.2298|2862m|1.2499
19|2017-07-27|14:50:03|Mkn501-20170727@145002-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.8105|1022.6327|R_30508|2457962.118090278|180.0|20.6942|2.2636|2862m|1.2116
20|2017-07-27|14:53:15|Mkn501-20170727@145315-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.8995|1022.1920|R_30508|2457962.1203125|180.0|20.6715|2.3807|2862m|1.2203
