ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2017-08-06|14:41:00|Mkn501-20170806@144100-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.6329|1020.7471|R_30508|2457972.1118055554|180.0|21.0156|2.3966|2862m|1.3060
2|2017-08-06|14:44:12|Mkn501-20170806@144412-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.4110|1020.6989|R_30508|2457972.1140277777|180.0|20.9544|2.7039|2862m|1.3178
3|2017-08-10|13:17:30|Mkn501-20170810@131730-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.9276|1029.8557|R_30508|2457976.0538194445|180.0|20.8760|3.9939|2862m|1.1295
4|2017-08-10|13:25:59|Mkn501-20170810@132537-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.8112|1028.5653|R_30508|2457976.0597106484|180.0|20.8371|4.2473|2862m|1.1453
5|2017-08-13|14:46:35|Mkn501-20170813@144635-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.7710|1007.2699|R_30508|2457979.11568287|180.0|21.1834|2.4197|2862m|1.4485
6|2017-08-13|14:49:46|Mkn501-20170813@144946-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.9270|1008.3449|R_30508|2457979.1178935184|180.0|21.1670|2.3627|2862m|1.4651
7|2017-08-15|13:04:45|Mkn501-20170815@130445-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.1119|1026.2271|R_30508|2457981.044965278|180.0|21.1955|2.4723|2862m|1.1422
8|2017-08-15|13:07:57|Mkn501-20170815@130756-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.3498|1026.3135|R_30508|2457981.0471875|180.0|21.1782|2.3691|2862m|1.1484
9|2017-08-19|13:33:29|Mkn501-20170819@133329-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.5865|1016.8977|R_30508|2457985.0649189814|180.0|21.0472|2.4736|2862m|1.2512
10|2017-08-19|13:36:40|Mkn501-20170819@133640-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.6674|1017.5886|R_30508|2457985.0671296297|180.0|20.5813|2.5613|2862m|1.2612
11|2017-08-25|13:22:53|Mkn501-20170825@132253-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.6682|1014.9577|R_30508|2457991.05755787|180.0|21.0934|4.6623|2862m|1.2938
12|2017-08-25|13:26:04|Mkn501-20170825@132604-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.1351|1016.2117|R_30508|2457991.0597685184|180.0|21.1182|4.4344|2862m|1.3053
13|2017-08-28|13:49:39|Mkn501-20170828@134939-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.5513|1010.3806|R_30508|2457994.0761458334|180.0|21.1272|3.0942|2862m|1.4591
14|2017-08-28|13:52:50|Mkn501-20170828@135250-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1014.7290|1011.8340|R_30508|2457994.0783564816|180.0|21.1242|3.2921|2862m|1.4761
