ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2020-11-02|15:10:58|3C454-3-20201102@151057-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1032.7519|999.5671|R_Astrodon_2018|2459156.132615741|180.0|20.6115|2.6816|44.9316|1.4254
2|2020-11-02|15:14:12|3C454-3-20201102@151412-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1033.5607|1002.1390|R_Astrodon_2018|2459156.134861111|180.0|20.6076|2.5207|44.1881|1.4445
3|2020-11-02|19:02:09|4C71-07-20201102@190204-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|975.7299|1144.6424|R_Astrodon_2018|2459156.2931597224|180.0|21.3888|2.5157|36.9713|1.6549
4|2020-11-02|19:05:25|4C71-07-20201102@190524-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|975.4752|1146.0821|R_Astrodon_2018|2459156.2954282407|180.0|21.3665|2.5622|37.1736|1.6474
5|2020-11-02|20:55:47|4C71-07-20201102@205543-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1024.6743|1028.3465|R_Astrodon_2018|2459156.3720717593|180.0|21.6394|2.7851|41.9830|1.4970
6|2020-11-02|20:59:02|4C71-07-20201102@205901-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1026.2924|1031.0752|R_Astrodon_2018|2459156.3743287036|180.0|21.7004|2.4431|42.0544|1.4950
7|2020-11-02|15:18:42|BL-Lacertae-20201102@151837-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1071.7457|1057.4960|R_Astrodon_2018|2459156.137986111|180.0|21.2017|2.8995|35.7436|1.7252
8|2020-11-02|15:21:57|BL-Lacertae-20201102@152156-R_Astrodon_2018_calib.fits|BL-Lacertae|22 02 43.30|+42 16 40.0|330.6804|42.2778|1072.0179|1059.1340|R_Astrodon_2018|2459156.1402430558|180.0|21.2593|2.8549|35.1408|1.7510
9|2020-11-02|15:04:01|CTA102-20201102@150356-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1005.2855|1124.1668|R_Astrodon_2018|2459156.1277893516|180.0|20.7967|3.1615|40.1854|1.5607
10|2020-11-02|15:07:16|CTA102-20201102@150715-R_Astrodon_2018_calib.fits|CTA102|22 32 36.40|+11 43 51.0|338.1517|11.7308|1006.9832|1126.0486|R_Astrodon_2018|2459156.1300462964|180.0|20.8466|2.9713|39.4400|1.5854
11|2020-11-02|15:26:26|ES2344+514-20201102@152621-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1024.0180|971.7295|R_Astrodon_2018|2459156.1433564816|180.0|21.6122|2.6260|49.4654|1.3215
12|2020-11-02|15:29:41|ES2344+514-20201102@152940-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1024.1883|972.7624|R_Astrodon_2018|2459156.145613426|180.0|21.6078|2.5226|49.0239|1.3304
13|2020-11-02|19:16:58|Mkn421-20201102@191653-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1020.6395|1060.8919|R_Astrodon_2018|2459156.3034490743|180.0|20.9497|3.1907|26.8282|2.1781
14|2020-11-02|19:20:13|Mkn421-20201102@192012-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1021.0723|1059.8708|R_Astrodon_2018|2459156.3057060186|180.0|20.9256|3.3188|27.4595|2.1329
15|2020-11-02|20:22:33|OJ248-20201102@202229-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1021.9279|1024.7303|R_Astrodon_2018|2459156.3489930555|180.0|21.2634|2.3668|72.9468|1.0435
16|2020-11-02|20:25:48|OJ248-20201102@202547-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1021.3593|1025.9914|R_Astrodon_2018|2459156.35125|180.0|21.2468|2.9687|73.6899|1.0396
17|2020-11-02|20:29:30|OJ287-20201102@202930-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1029.3403|1017.8901|R_Astrodon_2018|2459156.3538194443|180.0|21.7257|2.1279|68.5111|1.0714
18|2020-11-02|20:32:45|OJ287-20201102@203244-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1028.8162|1018.6146|R_Astrodon_2018|2459156.356076389|180.0|21.7350|2.0640|69.2558|1.0662
19|2020-11-02|20:37:10|OJ49-20201102@203705-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1039.1416|1034.0842|R_Astrodon_2018|2459156.3591435184|180.0|21.2214|2.3324|66.0110|1.0922
20|2020-11-02|20:40:25|OJ49-20201102@204024-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1037.7301|1036.4465|R_Astrodon_2018|2459156.361400463|180.0|21.2479|2.2533|66.4836|1.0884
21|2020-11-02|20:05:30|PKS0735+17-20201102@200525-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1005.4454|944.5122|R_Astrodon_2018|2459156.3371527777|180.0|21.5058|2.5876|79.2292|1.0168
22|2020-11-02|20:08:45|PKS0735+17-20201102@200844-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1005.0621|948.0849|R_Astrodon_2018|2459156.339409722|180.0|21.5212|2.3418|79.8646|1.0148
23|2020-11-02|19:09:15|S4_0954+65-20201102@190914-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|996.9212|1114.2968|R_Astrodon_2018|2459156.2980902777|180.0|20.8201|2.8206|33.9201|1.7790
24|2020-11-02|19:12:29|S4_0954+65-20201102@191229-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|996.6623|1114.5733|R_Astrodon_2018|2459156.300335648|180.0|20.8218|2.8232|34.2370|1.7646
25|2020-11-02|18:54:36|S5_0716+71-20201102@185431-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|959.9334|1167.2545|R_Astrodon_2018|2459156.287916667|180.0|21.2862|2.9469|40.2808|1.5421
26|2020-11-02|18:57:51|S5_0716+71-20201102@185751-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|961.2462|1169.4966|R_Astrodon_2018|2459156.290173611|180.0|21.3862|2.6556|40.4035|1.5383
27|2020-11-02|20:46:36|S5_0716+71-20201102@204631-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1021.9602|1018.3906|R_Astrodon_2018|2459156.3656944446|180.0|21.6300|2.5429|42.0512|1.4935
