ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2020-04-04|17:33:53|Mkn501-20200404@173353-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.3110|1035.7592|R_Astrodon_2018|2458944.231863426|180.0|21.1271|2.8474|55.8784|1.2009
2|2020-04-04|17:37:08|Mkn501-20200404@173708-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.0695|1036.2505|R_Astrodon_2018|2458944.2341203704|180.0|21.0855|3.1788|56.4736|1.1926
3|2020-04-09|16:59:59|Mkn501-20200409@165958-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.3716|1039.8936|R_Astrodon_2018|2458949.2083217595|180.0|21.3947|2.3159|53.2409|1.2400
4|2020-04-09|17:03:15|Mkn501-20200409@170314-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.1904|1040.1680|R_Astrodon_2018|2458949.210590278|180.0|21.4025|2.2816|53.8497|1.2304
5|2020-04-10|19:41:33|Mkn501-20200410@194132-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.8395|1034.5297|R_Astrodon_2018|2458950.320520833|180.0|20.9283|2.5134|73.5938|1.0425
6|2020-04-10|19:44:49|Mkn501-20200410@194449-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.5565|1032.5913|R_Astrodon_2018|2458950.322789352|180.0|20.9411|2.5259|73.4978|1.0432
7|2020-04-12|17:58:14|Mkn501-20200412@175813-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.7761|1032.5457|R_Astrodon_2018|2458952.2487731483|180.0|21.4003|2.5181|65.526|1.0950
8|2020-04-12|18:01:30|Mkn501-20200412@180129-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.6081|1034.0240|R_Astrodon_2018|2458952.2510416666|180.0|21.4282|2.3284|66.0357|1.0907
9|2020-04-15|16:59:12|Mkn501-20200415@165912-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.3829|1035.9191|R_Astrodon_2018|2458955.2077777777|180.0|21.3306|2.1191|57.4411|1.1800
10|2020-04-15|17:02:28|Mkn501-20200415@170228-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.1659|1037.4058|R_Astrodon_2018|2458955.2100462965|180.0|21.3367|2.7002|58.0314|1.1724
11|2020-04-16|17:09:05|Mkn501-20200416@170905-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.0885|1036.2349|R_Astrodon_2018|2458956.2146412036|180.0|21.4425|2.0497|59.9128|1.1502
12|2020-04-16|17:12:21|Mkn501-20200416@171220-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.7914|1036.9016|R_Astrodon_2018|2458956.2169097224|180.0|21.4488|2.1645|60.4869|1.1437
13|2020-04-17|20:18:43|Mkn501-20200417@201842-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.6612|1027.0376|R_Astrodon_2018|2458957.3463310185|180.0|21.0397|2.6009|67.4262|1.0854
14|2020-04-17|20:21:58|Mkn501-20200417@202158-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1022.3431|1026.7644|R_Astrodon_2018|2458957.348587963|180.0|21.2419|2.6909|66.9459|1.0894
15|2020-04-19|16:26:40|Mkn501-20200419@162640-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.3068|1037.4989|R_Astrodon_2018|2458959.185185185|180.0|21.3016|2.0437|54.3578|1.2228
16|2020-04-19|16:29:56|Mkn501-20200419@162955-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.9914|1037.8403|R_Astrodon_2018|2458959.1874537035|180.0|21.2885|1.9519|54.9625|1.2138
