ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2020-05-01|14:47:25|3C273-20200501@144724-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|887.3384|809.6380|R_Astrodon_2018|2458971.116261574|180.0|21.1401|2.4717|63.8781|1.1172
2|2020-05-01|14:32:50|4C29-45-20200501@143250-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|944.6359|784.1006|R_Astrodon_2018|2458971.106134259|180.0|21.1821|2.4149|71.8943|1.0545
3|2020-05-01|14:36:25|4C29-45-20200501@143625-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1023.8892|1024.5752|R_Astrodon_2018|2458971.108622685|180.0|20.7107|2.2614|71.1326|1.0590
4|2020-05-01|13:14:20|4C71-07-20200501@131420-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1038.8368|1013.8732|R_Astrodon_2018|2458971.0516203702|180.0|21.3552|2.1535|34.9695|1.7426
5|2020-05-01|13:17:37|4C71-07-20200501@131737-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1038.7403|1013.9282|R_Astrodon_2018|2458971.053900463|180.0|21.3288|2.1588|34.7407|1.7528
6|2020-05-01|13:28:22|Mkn421-20200501@132822-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|957.1791|806.1584|R_Astrodon_2018|2458971.061365741|180.0|20.9346|2.7199|69.4495|1.0694
7|2020-05-01|13:31:38|Mkn421-20200501@133137-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|958.1374|806.6739|R_Astrodon_2018|2458971.063634259|180.0|20.6404|2.6209|68.9579|1.0730
8|2020-05-01|14:40:00|ON231-20200501@144000-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|939.2252|784.1662|R_Astrodon_2018|2458971.111111111|180.0|20.2922|2.3081|75.2918|1.0358
9|2020-05-01|14:43:34|ON231-20200501@144334-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1023.5412|1024.2844|R_Astrodon_2018|2458971.113587963|180.0|20.1725|2.2551|74.5302|1.0395
10|2020-05-01|13:00:07|S0735+17-20200501@130007-R_Astrodon_2018_calib.fits|S0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|964.3102|880.0977|R_Astrodon_2018|2458971.041747685|180.0|21.4795|2.3141|32.7428|1.8673
11|2020-05-01|13:03:22|S0735+17-20200501@130322-R_Astrodon_2018_calib.fits|S0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|965.7675|881.9920|R_Astrodon_2018|2458971.04400463|180.0|21.0499|2.3618|32.0006|1.9068
12|2020-05-01|13:21:19|S4_0954+65-20200501@132119-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1020.1660|959.9963|R_Astrodon_2018|2458971.0564699075|180.0|20.1798|2.1146|43.3387|1.4563
13|2020-05-01|13:24:34|S4_0954+65-20200501@132433-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1020.2847|959.9126|R_Astrodon_2018|2458971.058726852|180.0|21.1041|2.1136|43.1148|1.4625
14|2020-05-01|13:07:24|S5_0716+71-20200501@130723-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1040.9148|1048.2767|R_Astrodon_2018|2458971.0468055555|180.0|20.4923|2.1824|29.4160|2.0327
15|2020-05-01|13:10:38|S5_0716+71-20200501@131038-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1041.4714|1049.1288|R_Astrodon_2018|2458971.0490509258|180.0|18.6884|2.1478|29.1639|2.0489
16|2020-05-02|15:30:52|3C273-20200502@153048-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|973.7747|1073.5170|R_Astrodon_2018|2458972.1464351853|180.0|21.2566|2.3703|55.9655|1.2126
17|2020-05-02|15:34:09|3C273-20200502@153408-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|975.1476|1074.2356|R_Astrodon_2018|2458972.1487152777|180.0|21.2487|2.1901|55.3432|1.2219
18|2020-05-02|15:38:05|3C279-20200502@153801-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1004.5622|1047.8763|R_Astrodon_2018|2458972.1514467592|180.0|20.7069|2.4107|53.4949|1.2496
19|2020-05-02|15:41:21|3C279-20200502@154121-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1006.1762|1047.7696|R_Astrodon_2018|2458972.1537152776|180.0|21.2330|2.5530|53.0114|1.2578
20|2020-05-02|15:16:52|4C29-45-20200502@151649-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1000.2966|998.6095|R_Astrodon_2018|2458972.1367129628|180.0|21.4245|2.5862|61.5360|1.1421
21|2020-05-02|15:20:08|4C29-45-20200502@152008-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1001.3909|999.6290|R_Astrodon_2018|2458972.1389814815|180.0|21.4587|2.4333|60.8233|1.1501
22|2020-05-02|14:55:30|4C71-07-20200502@145526-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1027.8003|1020.6608|R_Astrodon_2018|2458972.121875|180.0|21.0232|2.3919|26.8775|2.2103
23|2020-05-02|14:58:48|4C71-07-20200502@145848-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|1028.5333|1021.2717|R_Astrodon_2018|2458972.1241666665|180.0|21.4604|2.3736|26.6079|2.2311
24|2020-05-02|15:09:36|Mkn421-20200502@150934-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1023.8576|928.9037|R_Astrodon_2018|2458972.131666667|180.0|21.4010|2.8263|50.5467|1.3015
25|2020-05-02|15:12:52|Mkn421-20200502@151252-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1024.5505|930.6532|R_Astrodon_2018|2458972.133935185|180.0|21.3605|2.4624|49.9108|1.3139
26|2020-05-02|14:25:45|OJ248-20200502@142542-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1047.1151|1013.9293|R_Astrodon_2018|2458972.101215278|180.0|19.2218|2.6334|26.2109|2.2903
27|2020-05-02|14:10:30|OJ49-20200502@141027-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|963.0406|890.8218|R_Astrodon_2018|2458972.090625|180.0|20.6277|2.2891|23.3207|2.5650
28|2020-05-02|14:13:45|OJ49-20200502@141345-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|965.1743|890.6771|R_Astrodon_2018|2458972.0928819445|180.0|20.3813|2.4553|22.5765|2.6473
29|2020-05-02|15:23:30|ON231-20200502@152330-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1019.0783|1018.8097|R_Astrodon_2018|2458972.1413194444|180.0|21.3252|2.6234|64.9692|1.1075
30|2020-05-02|15:26:45|ON231-20200502@152645-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|1019.5480|1019.5737|R_Astrodon_2018|2458972.1435763887|180.0|21.3705|2.5585|64.2536|1.1143
31|2020-05-02|14:06:19|S0735+17-20200502@140619-R_Astrodon_2018_calib.fits|S0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|987.8047|934.1285|R_Astrodon_2018|2458972.0877199075|180.0|20.7793|2.5493|16.8439|3.5011
32|2020-05-02|15:02:15|S4_0954+65-20200502@150215-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1068.5322|1039.6619|R_Astrodon_2018|2458972.1265625|180.0|20.9777|2.4384|34.4144|1.7708
33|2020-05-02|15:05:30|S4_0954+65-20200502@150530-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|1069.0190|1040.5859|R_Astrodon_2018|2458972.128819444|180.0|20.9867|2.2414|34.0968|1.7855
34|2020-05-02|14:18:10|S5_0716+71-20200502@141806-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1097.2940|1122.9490|R_Astrodon_2018|2458972.0959490743|180.0|21.1608|2.6306|23.4716|2.5033
35|2020-05-02|14:21:26|S5_0716+71-20200502@142126-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|1098.5031|1123.9081|R_Astrodon_2018|2458972.0982175926|180.0|21.4699|2.8489|23.2104|2.5301
36|2020-05-03|13:42:53|3C273-20200503@134252-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|-955.8971|1139.7114|R_Astrodon_2018|2458973.071446759|180.0|21.1842|2.4807|68.5504|1.0753
37|2020-05-03|13:46:33|3C273-20200503@134633-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1020.9424|1022.9161|R_Astrodon_2018|2458973.0739930556|180.0|21.1585|2.4048|68.4823|1.0791
38|2020-05-03|14:23:30|3C279-20200503@142329-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|927.3082|1110.8217|R_Astrodon_2018|2458973.099652778|180.0|21.2083|3.0916|60.3917|1.1519
39|2020-05-03|14:26:44|3C279-20200503@142644-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|929.0726|1109.7602|R_Astrodon_2018|2458973.101898148|180.0|21.2780|2.5237|60.2601|1.1536
40|2020-05-03|16:47:46|3C345-20200503@164746-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|-64.1165|1157.6703|R_Astrodon_2018|2458973.199837963|180.0|20.9757|2.3502|68.8595|1.0695
41|2020-05-03|16:51:26|3C345-20200503@165126-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1023.2464|1031.3838|R_Astrodon_2018|2458973.202384259|180.0|20.9435|2.3482|69.3423|1.0675
42|2020-05-03|17:09:41|3C371-20200503@170940-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|-85.8725|1253.6036|R_Astrodon_2018|2458973.2150578704|180.0|21.4154|2.3593|40.0888|1.5448
43|2020-05-03|17:13:17|3C371-20200503@171317-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1024.2813|1031.0297|R_Astrodon_2018|2458973.2175578703|180.0|21.3957|2.5361|40.2807|1.5457
44|2020-05-03|13:19:53|4C29-45-20200503@131952-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|185.2231|1039.9227|R_Astrodon_2018|2458973.055474537|180.0|21.4261|2.1467|83.6788|1.0063
45|2020-05-03|13:23:27|4C29-45-20200503@132327-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1024.0632|1024.4861|R_Astrodon_2018|2458973.057951389|180.0|21.4672|2.1620|83.3137|1.0068
