ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2018-03-06|18:49:42|Mkn501-20180306@184941-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.7185|1032.6339|R_30508|2458184.284513889|180.0|-9999.0000|-9999.0000|48.3360|1.3278
2|2018-03-06|18:56:42|Mkn501-20180306@185623-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.4244|1030.7925|R_30508|2458184.289375|180.0|-9999.0000|-9999.0000|49.6658|1.3016
3|2018-03-09|16:38:04|Mkn501-20180309@163803-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.7001|1027.6670|R_30508|2458187.1931018517|180.0|-9999.0000|-9999.0000|25.3536|2.2868
4|2018-03-09|16:41:18|Mkn501-20180309@164117-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.2135|1027.3651|R_30508|2458187.195347222|180.0|-9999.0000|-9999.0000|25.9671|2.2374
5|2018-03-10|17:26:50|Mkn501-20180310@172650-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.9945|1024.8777|R_30508|2458188.2269675927|180.0|-9999.0000|-9999.0000|35.4369|1.7017
6|2018-03-10|17:30:04|Mkn501-20180310@173003-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1020.7086|1023.5338|R_30508|2458188.229212963|180.0|-9999.0000|-9999.0000|36.0595|1.6766
7|2018-03-22|15:42:16|Mkn501-20180322@154215-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1018.6367|1028.1281|R_30508|2458200.154351852|180.0|-9999.0000|-9999.0000|24.4661|2.3624
8|2018-03-22|15:45:29|Mkn501-20180322@154529-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1019.2633|1027.5541|R_30508|2458200.156585648|180.0|-9999.0000|-9999.0000|25.0751|2.3096
9|2018-03-23|15:21:20|Mkn501-20180323@152120-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1016.6178|1023.6345|R_30508|2458201.139814815|180.0|-9999.0000|-9999.0000|21.2641|2.6860
10|2018-03-23|15:24:35|Mkn501-20180323@152434-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.4173|1023.7882|R_30508|2458201.1420717593|180.0|-9999.0000|-9999.0000|21.8739|2.6168
11|2018-03-24|17:35:55|Mkn501-20180324@173554-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.7024|1031.4311|R_30508|2458202.233275463|180.0|-9999.0000|-9999.0000|47.7625|1.3396
12|2018-03-24|17:39:09|Mkn501-20180324@173908-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1021.3501|1030.7616|R_30508|2458202.235520833|180.0|-9999.0000|-9999.0000|48.3784|1.3269
13|2018-03-25|17:15:58|Mkn501-20180325@171557-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1023.1891|1034.0959|R_30508|2458203.2194212964|180.0|-9999.0000|-9999.0000|44.6982|1.4086
14|2018-03-25|17:29:29|Mkn501-20180325@172910-R_30508_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1017.4306|1032.2976|R_30508|2458203.2288078703|180.0|-9999.0000|-9999.0000|47.2853|1.3494
