ID|DateObs|TimeObs|Filename|Object|RA_hhmmss|DEC_ddmmss|RA_deg|DEC_deg|RA_pix|Dec_pix|FilterName|JD|ExpTime_sec|Zmag|FWHM|Altitude|Airmass
1|2021-02-01|16:10:14|3C279-20210201@161010-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1072.4819|1050.2909|R_Astrodon_2018|2459247.173773148|180.0|21.1195|3.0305|25.8681|2.2491
2|2021-02-01|16:13:34|3C279-20210201@161333-R_Astrodon_2018_calib.fits|3C279|12 56 11.10|-05 47 22.0|194.0462|-5.7894|1071.6398|1049.2847|R_Astrodon_2018|2459247.176087963|180.0|21.1283|2.9202|26.5899|2.1946
3|2021-02-01|18:45:12|3C345-20210201@184512-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1018.3245|1021.2144|R_Astrodon_2018|2459247.281388889|180.0|20.7678|3.7705|24.8935|2.3244
4|2021-02-01|18:48:30|3C345-20210201@184829-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1018.7670|1020.5363|R_Astrodon_2018|2459247.2836805554|180.0|20.8238|3.3154|25.5186|2.2728
5|2021-02-01|19:00:44|3C371-20210201@190039-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|997.0245|1071.5818|R_Astrodon_2018|2459247.292175926|180.0|21.4342|2.8545|20.7796|2.7603
6|2021-02-01|19:04:02|3C371-20210201@190402-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|996.4531|1070.8750|R_Astrodon_2018|2459247.2944675926|180.0|21.4411|2.8018|21.0594|2.7263
7|2021-02-01|11:14:19|3C454-3-20210201@111414-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1042.1034|1059.3137|R_Astrodon_2018|2459246.9682754627|180.0|20.5444|3.4671|17.2319|3.4193
8|2021-02-01|11:17:38|3C454-3-20210201@111737-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1042.3397|1061.2246|R_Astrodon_2018|2459246.9705787036|180.0|20.5514|3.4288|16.4825|3.5692
9|2021-02-01|11:38:17|3C66A-20210201@113812-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1059.3548|1037.7538|R_Astrodon_2018|2459246.9849189813|180.0|21.8197|2.1824|57.3881|1.1911
10|2021-02-01|11:41:36|3C66A-20210201@114136-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1058.3398|1037.0375|R_Astrodon_2018|2459246.987222222|180.0|21.8083|2.1197|56.8425|1.1984
11|2021-02-01|15:00:08|3C66A-20210201@150003-R_Astrodon_2018_calib.fits|3C66A|02 22 39.60|+43 02 08.0|35.6650|43.0356|1060.7448|1039.9311|R_Astrodon_2018|2459247.1250925926|180.0|21.6896|3.3373|21.2125|2.7805
12|2021-02-01|16:02:30|4C29-45-20210201@160225-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1016.5652|1016.7166|R_Astrodon_2018|2459247.168402778|180.0|21.5322|2.3193|48.3747|1.3277
13|2021-02-01|16:05:48|4C29-45-20210201@160548-R_Astrodon_2018_calib.fits|4C29-45|11 59 31.80|+29 14 44.0|179.8825|29.2456|1016.5102|1017.2804|R_Astrodon_2018|2459247.1706944443|180.0|21.5698|2.3724|49.0954|1.3134
14|2021-02-01|18:31:07|4C38-41-20210201@183102-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|953.8982|1051.8806|R_Astrodon_2018|2459247.2716087964|180.0|21.1543|3.1205|23.3412|2.4639
15|2021-02-01|18:34:26|4C38-41-20210201@183425-R_Astrodon_2018_calib.fits|4C38-41|16 35 15.50|+38 08 04.0|248.8146|38.1344|953.6637|1050.9262|R_Astrodon_2018|2459247.2739120373|180.0|21.1303|3.1464|23.9808|2.4044
16|2021-02-01|18:52:56|4C51-37-20210201@185252-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1029.1378|1089.8760|R_Astrodon_2018|2459247.286759259|180.0|21.4190|3.6521|19.0238|2.9787
17|2021-02-01|18:56:15|4C51-37-20210201@185614-R_Astrodon_2018_calib.fits|4C51-37|17 40 37.00|+52 11 43.0|265.1542|52.1953|1028.1843|1088.3570|R_Astrodon_2018|2459247.2890625|180.0|21.4375|3.5453|19.5189|2.9091
18|2021-02-01|15:40:01|4C71-07-20210201@153956-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|989.3575|1040.7321|R_Astrodon_2018|2459247.152789352|180.0|21.7884|2.6044|42.553|1.4745
19|2021-02-01|15:43:21|4C71-07-20210201@154320-R_Astrodon_2018_calib.fits|4C71-07|08 41 24.30|+70 53 42.0|130.3512|70.8950|990.4611|1042.2986|R_Astrodon_2018|2459247.155104167|180.0|21.7843|2.4782|42.5648|1.4742
20|2021-02-01|11:30:14|AO0235+16-20210201@113009-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|1001.7516|962.9714|R_Astrodon_2018|2459246.9793287036|180.0|21.9064|3.9545|64.9761|1.1071
21|2021-02-01|11:33:35|AO0235+16-20210201@113335-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|1001.3706|962.4787|R_Astrodon_2018|2459246.9816550924|180.0|21.9238|5.5829|64.2195|1.1142
22|2021-02-01|14:52:26|AO0235+16-20210201@145222-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|926.4547|1086.4068|R_Astrodon_2018|2459247.1197453705|180.0|21.5794|6.4291|18.7382|3.1463
23|2021-02-01|14:55:45|AO0235+16-20210201@145545-R_Astrodon_2018_calib.fits|AO0235+16|02 38 38.90|+16 36 59.0|39.6621|16.6164|928.0129|1087.4324|R_Astrodon_2018|2459247.1220486113|180.0|21.6206|5.7127|17.9887|3.2723
24|2021-02-01|18:14:57|DA406-20210201@181453-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1006.8446|1093.8258|R_Astrodon_2018|2459247.2603819445|180.0|21.2893|3.1236|23.5311|2.4439
25|2021-02-01|18:18:17|DA406-20210201@181816-R_Astrodon_2018_calib.fits|DA406|16 13 41.00|+34 12 48.0|243.4208|34.2133|1006.9900|1092.3155|R_Astrodon_2018|2459247.2626967593|180.0|21.2777|3.1584|24.2042|2.3823
26|2021-02-01|11:22:09|ES2344+514-20210201@112204-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1086.9388|999.5603|R_Astrodon_2018|2459246.973715278|180.0|21.7996|2.8703|32.609|1.8677
27|2021-02-01|11:25:30|ES2344+514-20210201@112529-R_Astrodon_2018_calib.fits|ES2344+514|23 47 04.00|+51 42 18.0|356.7667|51.7050|1086.4829|999.7433|R_Astrodon_2018|2459246.9760416667|180.0|21.7881|2.8103|32.0891|1.8945
28|2021-02-01|18:23:02|KS1510-08-20210201@182257-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1086.3469|981.9277|R_Astrodon_2018|2459247.26599537|180.0|21.0725|3.1275|23.4579|2.4598
29|2021-02-01|18:26:20|KS1510-08-20210201@182620-R_Astrodon_2018_calib.fits|KS1510-08|15 12 50.50|-09 06 00.0|228.2104|-9.1000|1085.9573|980.4890|R_Astrodon_2018|2459247.268287037|180.0|21.1375|2.9002|24.1598|2.3945
30|2021-02-01|15:55:00|Mkn421-20210201@155455-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1002.3571|1012.5886|R_Astrodon_2018|2459247.1631944445|180.0|21.5335|3.1034|57.2403|1.1833
31|2021-02-01|15:58:18|Mkn421-20210201@155817-R_Astrodon_2018_calib.fits|Mkn421|11 04 27.30|+38 12 32.0|166.1137|38.2089|1002.5067|1013.1631|R_Astrodon_2018|2459247.1654861113|180.0|21.5367|2.8353|57.8617|1.1754
32|2021-02-01|18:38:12|Mkn501-20210201@183811-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.8131|1044.4209|R_Astrodon_2018|2459247.276527778|180.0|21.2441|3.7412|21.5174|2.6554
33|2021-02-01|18:41:29|Mkn501-20210201@184129-R_Astrodon_2018_calib.fits|Mkn501|16 53 52.20|+39 45 37.0|253.4675|39.7603|1028.3353|1043.4343|R_Astrodon_2018|2459247.2788078706|180.0|21.2671|3.9708|22.1339|2.5871
34|2021-02-01|15:07:23|OJ248-20210201@150718-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1021.2854|1025.2806|R_Astrodon_2018|2459247.130127315|180.0|21.3341|2.7148|82.691|1.0072
35|2021-02-01|15:10:41|OJ248-20210201@151041-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1020.5475|1027.1933|R_Astrodon_2018|2459247.1324189813|180.0|21.3339|2.9727|83.4435|1.0057
36|2021-02-01|19:58:47|OJ248-20210201@195842-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1022.7424|1022.9121|R_Astrodon_2018|2459247.332488426|180.0|21.2177|2.5467|31.031|1.9583
37|2021-02-01|20:02:06|OJ248-20210201@200205-R_Astrodon_2018_calib.fits|OJ248|08 30 52.10|+24 11 00.0|127.7171|24.1833|1024.1043|1022.4821|R_Astrodon_2018|2459247.334791667|180.0|21.2136|2.5451|30.2949|2.0012
38|2021-02-01|15:14:31|OJ287-20210201@151430-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1026.2433|1021.3214|R_Astrodon_2018|2459247.1350810183|180.0|21.8370|2.4300|78.2323|1.0200
39|2021-02-01|15:17:48|OJ287-20210201@151748-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1025.1959|1022.5083|R_Astrodon_2018|2459247.137361111|180.0|21.8371|2.4711|78.962|1.0175
40|2021-02-01|20:05:51|OJ287-20210201@200551-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1021.1460|1010.5334|R_Astrodon_2018|2459247.3373958333|180.0|21.7638|2.3807|33.7845|1.8151
41|2021-02-01|20:09:09|OJ287-20210201@200908-R_Astrodon_2018_calib.fits|OJ287|08 54 48.90|+20 06 31.0|133.7037|20.1086|1022.0521|1010.4291|R_Astrodon_2018|2459247.3396875|180.0|21.7529|2.3744|33.0358|1.8517
42|2021-02-01|15:22:05|OJ49-20210201@152200-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1035.9796|1025.1180|R_Astrodon_2018|2459247.1403356483|180.0|21.3076|2.7695|70.534|1.0602
43|2021-02-01|15:25:24|OJ49-20210201@152523-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|1034.5530|1026.8461|R_Astrodon_2018|2459247.1426388887|180.0|21.3304|2.4894|70.6973|1.0593
44|2021-02-01|20:13:37|OJ49-20210201@201332-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|994.8111|1052.3102|R_Astrodon_2018|2459247.342789352|180.0|21.1160|2.8134|21.4192|2.7770
45|2021-02-01|20:16:55|OJ49-20210201@201655-R_Astrodon_2018_calib.fits|OJ49|08 31 48.90|+04 29 39.0|127.9537|4.4942|995.9251|1053.4009|R_Astrodon_2018|2459247.3450810187|180.0|21.0546|3.2030|20.6625|2.8750
46|2021-02-01|18:05:07|ON231-20210201@180502-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|972.5054|925.1089|R_Astrodon_2018|2459247.2535532406|180.0|21.4518|2.6962|70.4843|1.0579
47|2021-02-01|18:08:25|ON231-20210201@180824-R_Astrodon_2018_calib.fits|ON231|12 21 31.70|+28 13 59.0|185.3821|28.2331|973.1849|927.3771|R_Astrodon_2018|2459247.2558449074|180.0|21.4697|2.7451|71.2028|1.0534
48|2021-02-01|11:47:02|PKS0735+17-20210201@114657-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1115.9991|1187.3777|R_Astrodon_2018|2459246.9909953703|180.0|21.7263|2.2111|47.655|1.3419
49|2021-02-01|11:50:21|PKS0735+17-20210201@115021-R_Astrodon_2018_calib.fits|PKS0735+17|07 38 07.40|+17 42 19.0|114.5308|17.7053|1116.7699|1187.6879|R_Astrodon_2018|2459246.993298611|180.0|21.7200|2.3177|48.4176|1.3263
50|2021-02-01|15:47:06|S4_0954+65-20210201@154705-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|998.5043|1040.2026|R_Astrodon_2018|2459247.1577083333|180.0|21.2238|2.2536|45.9873|1.3853
51|2021-02-01|15:50:23|S4_0954+65-20210201@155023-R_Astrodon_2018_calib.fits|S4_0954+65|09 58 47.20|+65 33 55.0|149.6967|65.5653|999.0888|1040.9450|R_Astrodon_2018|2459247.159988426|180.0|21.2227|2.3344|46.1381|1.3818
52|2021-02-01|15:31:04|S5_0716+71-20210201@153059-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|986.1619|1110.3593|R_Astrodon_2018|2459247.146574074|180.0|21.7219|2.7381|41.3342|1.5113
53|2021-02-01|15:34:22|S5_0716+71-20210201@153422-R_Astrodon_2018_calib.fits|S5_0716+71|07 21 53.40|+71 20 36.0|110.4725|71.3433|983.9641|1109.4291|R_Astrodon_2018|2459247.1488657407|180.0|21.7228|2.6146|41.2471|1.5140
54|2021-02-02|18:35:19|3C273-20210202@183514-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1048.6554|1023.6654|R_Astrodon_2018|2459248.274525463|180.0|21.3241|2.3751|64.4414|1.1066
55|2021-02-02|18:38:40|3C273-20210202@183839-R_Astrodon_2018_calib.fits|3C273|12 29 06.70|+02 03 09.0|187.2779|2.0525|1047.5590|1025.3529|R_Astrodon_2018|2459248.276851852|180.0|21.3633|2.1861|64.876|1.1028
56|2021-02-02|19:13:42|3C345-20210202@191341-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1019.8539|1018.8762|R_Astrodon_2018|2459248.3011805555|180.0|20.9737|2.8815|31.0718|1.9065
57|2021-02-02|19:16:59|3C345-20210202@191659-R_Astrodon_2018_calib.fits|3C345|16 42 58.80|+39 48 37.0|250.7450|39.8103|1020.5575|1019.0618|R_Astrodon_2018|2459248.3034606483|180.0|20.9942|2.6674|31.701|1.8733
58|2021-02-02|19:29:12|3C371-20210202@192907-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1002.1143|1073.5644|R_Astrodon_2018|2459248.3119444447|180.0|21.4653|2.7760|23.5519|2.4588
59|2021-02-02|19:32:30|3C371-20210202@193230-R_Astrodon_2018_calib.fits|3C371|18 06 50.70|+69 49 28.0|271.7112|69.8244|1002.3727|1073.1386|R_Astrodon_2018|2459248.314236111|180.0|21.4734|2.9472|23.8366|2.4318
60|2021-02-02|11:16:03|3C454-3-20210202@111558-R_Astrodon_2018_calib.fits|3C454-3|22 53 57.70|+16 08 54.0|343.4904|16.1483|1039.9198|1067.2064|R_Astrodon_2018|2459247.9694791664|180.0|20.3430|5.7787|15.9522|3.6845
